Id,ValueAttribute,Value,StringValue,Measure,Type waarde,Beroepsklasse,Perioden,RegioCode,RegioS
1411,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0820,"Nuenen, Gerwen en Nederwetten"
1412,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0302,Nunspeet
1413,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0579,Oegstgeest
1414,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0823,Oirschot
1415,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0824,Oisterwijk
1416,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1895,Oldambt
1417,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0269,Oldebroek
1418,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0173,Oldenzaal
1419,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1773,Olst-Wijhe
1420,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0175,Ommen
1421,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1586,Oost Gelre
1422,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0826,Oosterhout
1423,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0085,Ooststellingwerf
1424,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0431,Oostzaan
1425,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0432,Opmeer
1426,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0086,Opsterland
1427,None,11.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0828,Oss
1428,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1509,Oude IJsselstreek
1429,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0437,Ouder-Amstel
1430,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0589,Oudewater
1431,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1734,Overbetuwe
1432,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0590,Papendrecht
1433,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1894,Peel en Maas
1434,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0765,Pekela
1435,None,7.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1926,Pijnacker-Nootdorp
1436,None,10.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0439,Purmerend
1437,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0273,Putten
1438,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0177,Raalte
1439,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0703,Reimerswaal
1440,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0274,Renkum
1441,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0339,Renswoude
1442,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1667,Reusel-De Mierden
1443,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0275,Rheden
1444,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0340,Rhenen
1445,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0597,Ridderkerk
1446,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1742,Rijssen-Holten
1447,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0603,Rijswijk (ZH.)
1448,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1669,Roerdalen
1449,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0957,Roermond
1450,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0736,De Ronde Venen
1451,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1674,Roosendaal
1452,None,75.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0599,Rotterdam
1453,None,0.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0277,Rozendaal
1454,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0840,Rucphen
1455,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0441,Schagen
1456,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0279,Scherpenzeel
1457,None,9.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0606,Schiedam
1458,None,0.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0088,Schiermonnikoog
1459,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1676,Schouwen-Duiveland
1460,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0965,Simpelveld
1461,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0845,Sint-Michielsgestel
1462,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1883,Sittard-Geleen
1463,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0610,Sliedrecht
1464,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1714,Sluis
1465,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0090,Smallingerland
1466,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0342,Soest
1467,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0847,Someren
1468,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0848,Son en Breugel
1469,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0037,Stadskanaal
1470,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0180,Staphorst
1471,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0532,Stede Broec
1472,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0851,Steenbergen
1473,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1708,Steenwijkerland
1474,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0971,Stein (L.)
1475,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1904,Stichtse Vecht
1476,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1900,Súdwest-Fryslân
1477,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0715,Terneuzen
1478,None,0.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0093,Terschelling
1479,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0448,Texel
1480,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1525,Teylingen
1481,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0716,Tholen
1482,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0281,Tiel
1483,None,25.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0855,Tilburg
1484,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0183,Tubbergen
1485,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1700,Twenterand
1486,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1730,Tynaarlo
1487,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0737,Tytsjerksteradiel
1488,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0450,Uitgeest
1489,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0451,Uithoorn
1490,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0184,Urk
1491,None,48.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0344,Utrecht (gemeente)
1492,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1581,Utrechtse Heuvelrug
1493,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0981,Vaals
1494,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0994,Valkenburg aan de Geul
1495,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0858,Valkenswaard
1496,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0047,Veendam
1497,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0345,Veenendaal
1498,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0717,Veere
1499,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0861,Veldhoven
1500,None,7.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0453,Velsen
1501,None,11.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0983,Venlo
1502,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0984,Venray
1503,None,7.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1961,Vijfheerenlanden
1504,None,8.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0622,Vlaardingen
1505,None,0.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0096,Vlieland
1506,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0718,Vlissingen
1507,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0986,Voerendaal
1508,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0626,Voorschoten
1509,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0285,Voorst
1510,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0865,Vught
1511,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1949,Waadhoeke
1512,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0866,Waalre
1513,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0867,Waalwijk
1514,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0627,Waddinxveen
1515,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0289,Wageningen
1516,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0629,Wassenaar
1517,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0852,Waterland
1518,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0988,Weert
1519,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0457,Weesp
1520,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1960,West Betuwe
1521,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0668,West Maas en Waal
1522,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1969,Westerkwartier
1523,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1701,Westerveld
1524,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0293,Westervoort
1525,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1950,Westerwolde
1526,None,13.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1783,Westland
1527,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0098,Weststellingwerf
1528,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0614,Westvoorne
1529,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0189,Wierden
1530,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0296,Wijchen
1531,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1696,Wijdemeren
1532,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0352,Wijk bij Duurstede
1533,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0294,Winterswijk
1534,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0873,Woensdrecht
1535,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0632,Woerden
1536,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1690,De Wolden
1537,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0880,Wormerland
1538,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0351,Woudenberg
1539,None,17.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0479,Zaanstad
1540,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0297,Zaltbommel
1541,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0473,Zandvoort
1542,None,3.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0050,Zeewolde
1543,None,7.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0355,Zeist
1544,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0299,Zevenaar
1545,None,16.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0637,Zoetermeer
1546,None,1.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0638,Zoeterwoude
1547,None,6.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1892,Zuidplas
1548,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0879,Zundert
1549,None,4.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0301,Zutphen
1550,None,2.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM1896,Zwartewaterland
1551,None,5.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0642,Zwijndrecht
1552,None,14.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,GM0193,Zwolle
1553,None,70.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM01,Groningen (AM)
1554,None,57.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM02,Friesland (AM)
1555,None,24.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM03,Drenthe (AM)
1556,None,61.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM05,Twente (AM)
1557,None,59.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM06,Stedendriehoek en Noordwest Veluwe (AM)
1558,None,40.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM07,Midden-Gelderland (AM)
1559,None,32.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM08,Rijk van Nijmegen (AM)
1560,None,29.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM09,Achterhoek (AM)
1561,None,26.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM10,Rivierenland (AM)
1562,None,43.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM11,Flevoland (AM)
1563,None,28.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM12,Gooi en Vechtstreek (AM)
1564,None,107.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM13,Midden-Utrecht (AM)
1565,None,39.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM14,Amersfoort (AM)
1566,None,69.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM15,Noord-Holland Noord (AM)
1567,None,38.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM17,Zaanstreek/Waterland (AM)
1568,None,167.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM18,Groot Amsterdam (AM)
1569,None,63.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM19,Holland Rijnland (AM)
1570,None,22.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM20,Midden-Holland (AM)
1571,None,96.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM21,Haaglanden (AM)
1572,None,161.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM22,Rijnmond (AM)
1573,None,32.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM23,Drechtsteden (AM)
1574,None,37.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM24,Zeeland (AM)
1575,None,74.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM25,West-Brabant (AM)
1576,None,53.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM26,Midden-Brabant (AM)
1577,None,67.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM27,Noordoost-Brabant (AM)
1578,None,55.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM28,Zuidoost-Brabant (AM)
1579,None,30.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM29,Noord-Limburg (AM)
1580,None,54.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM30,Zuid-Limburg (AM)
1581,None,27.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM32,Helmond-De Peel (AM)
1582,None,26.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM33,Midden-Limburg (AM)
1583,None,45.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM34,Zuid-Holland Centraal (AM)
1584,None,15.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM35,Gorinchem (AM)
1585,None,56.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM36,Regio Zwolle (AM)
1586,None,42.0,,Werkzame beroepsbevolking,Absolute,Bedrijfseconomisch en administratief ,2022,AM37,Zuid-Kennemerland en IJmond (AM)
